"","Taxagroup","Family","Subfamily","Taxon","gra","min","xyl","shr","gat","aff","pff","pre","par","oth"
"192","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Cricotopus pirifer",8,0,0,0,2,0,0,0,0,0
"193","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Cricotopus reversus",8,0,0,0,2,0,0,0,0,0
"194","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Cricotopus similis",8,0,0,0,2,0,0,0,0,0
"195","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Cricotopus sylvestris",6,1,0,2,1,0,0,0,0,0
"196","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Cricotopus tremulus",7,0,0,1,2,0,0,0,0,0
"197","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Cricotopus triannulatus",7,0,0,0,3,0,0,0,0,0
"198","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Cricotopus tricinctus",1,8,0,1,0,0,0,0,0,0
"199","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Cricotopus trifascia",6,0,0,1,3,0,0,0,0,0
"200","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Cricotopus trifasciatus",1,8,0,1,0,0,0,0,0,0
"201","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Diplocladius cultriger",0,0,0,0,7,3,0,0,0,0
"202","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Dratnalia potamophylaxi",0,0,0,0,0,0,0,0,0,10
"203","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Epoicocladius ephemerae",0,0,0,0,0,0,0,0,10,0
"204","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Eukiefferiella brehmi",8,0,0,0,2,0,0,0,0,0
"205","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Eukiefferiella brevicalcar",8,0,0,0,2,0,0,0,0,0
"206","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Eukiefferiella claripennis",7,0,0,0,3,0,0,0,0,0
"207","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Eukiefferiella clypeata",7,0,0,0,3,0,0,0,0,0
"208","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Eukiefferiella coerulescens",8,0,0,0,2,0,0,0,0,0
"209","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Eukiefferiella cyanea",8,0,0,0,2,0,0,0,0,0
"210","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Eukiefferiella devonica",8,0,0,0,2,0,0,0,0,0
"211","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Eukiefferiella dittmari",8,0,0,0,2,0,0,0,0,0
"212","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Eukiefferiella fittkaui",8,0,0,0,2,0,0,0,0,0
"213","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Eukiefferiella fuldensis",8,0,0,0,2,0,0,0,0,0
"214","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Eukiefferiella gracei",7,0,0,0,3,0,0,0,0,0
"215","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Eukiefferiella ilkleyensis",8,0,0,0,2,0,0,0,0,0
"216","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Eukiefferiella lobifera",8,0,0,0,2,0,0,0,0,0
"217","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Eukiefferiella minor",8,0,0,0,2,0,0,0,0,0
"218","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Eukiefferiella pseudomontana",8,0,0,0,2,0,0,0,0,0
"219","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Eukiefferiella similis",8,0,0,0,2,0,0,0,0,0
"220","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Eukiefferiella tirolensis",8,0,0,0,2,0,0,0,0,0
"221","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Eurycnemus crassipes",0,0,0,0,0,0,0,0,10,0
"222","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Euryhapsis subviridis",0,0,0,5,5,0,0,0,0,0
"223","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Halocladius varians",5,0,0,0,5,0,0,0,0,0
"224","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Heleniella dorieri",0,0,0,0,10,0,0,0,0,0
"225","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Heleniella ornaticollis",0,0,0,0,10,0,0,0,0,0
"226","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Heleniella serratosioi",0,0,0,0,10,0,0,0,0,0
"227","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Heterotanytarsus apicalis",0,0,0,0,9,1,0,0,0,0
"228","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Heterotrissocladius marcidus",0,0,0,0,10,0,0,0,0,0
"229","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Hydrobaenus pilipes",5,0,0,0,5,0,0,0,0,0
"230","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Krenosmittia boreoalpina",2,0,0,0,8,0,0,0,0,0
"231","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Krenosmittia camptophleps",2,0,0,0,8,0,0,0,0,0
"232","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Metriocnemus hirticollis",0,0,0,0,5,0,0,5,0,0
"233","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Nanocladius balticus",0,0,0,0,10,0,0,0,0,0
"234","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Nanocladius dichromus",5,0,0,0,5,0,0,0,0,0
"235","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Nanocladius parvulus",3,0,0,0,7,0,0,0,0,0
"236","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Nanocladius rectinervis",3,0,0,0,7,0,0,0,0,0
"237","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Orthocladius ashei",7,0,0,0,3,0,0,0,0,0
"238","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Orthocladius consobrinus",5,0,0,0,5,0,0,0,0,0
"239","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Orthocladius frigidus",7,0,0,1,2,0,0,0,0,0
"240","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Orthocladius fuscimanus",0,0,0,0,0,10,0,0,0,0
"241","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Orthocladius glabripennis",4,0,0,0,6,0,0,0,0,0
"242","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Orthocladius lignicola",0,0,10,0,0,0,0,0,0,0
"243","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Orthocladius luteipes",8,0,0,0,2,0,0,0,0,0
"244","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Orthocladius oblidens",4,0,0,0,6,0,0,0,0,0
"245","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Orthocladius obumbratus",4,0,0,0,6,0,0,0,0,0
"246","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Orthocladius olivaceus",0,0,0,0,0,10,0,0,0,0
"247","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Orthocladius rivicola",8,0,0,0,2,0,0,0,0,0
"248","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Orthocladius rivinus",4,0,0,0,6,0,0,0,0,0
"249","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Orthocladius rivulorum",9,0,0,0,1,0,0,0,0,0
"250","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Orthocladius rubicundus",4,0,0,0,6,0,0,0,0,0
"251","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Orthocladius saxosus",7,0,0,0,3,0,0,0,0,0
"252","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Orthocladius thienemanni",7,0,0,0,3,0,0,0,0,0
"253","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Orthocladius wetterensis",4,0,0,0,6,0,0,0,0,0
"254","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Paracladius alpicola",1,0,0,0,9,0,0,0,0,0
"255","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Paracladius conversus",2,0,0,0,8,0,0,0,0,0
"256","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Paracricotopus niger",8,0,0,0,2,0,0,0,0,0
"257","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Parakiefferiella bathophila",2,0,0,0,8,0,0,0,0,0
"258","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Parakiefferiella coronata",2,0,0,0,8,0,0,0,0,0
"259","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Parakiefferiella dentifera",2,0,0,0,8,0,0,0,0,0
"260","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Parakiefferiella gracillima",2,0,0,0,8,0,0,0,0,0
"261","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Parakiefferiella nigra",2,0,0,0,8,0,0,0,0,0
"262","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Parakiefferiella triquetra",0,0,0,0,10,0,0,0,0,0
"263","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Paralimnophyes longiseta",0,0,0,0,10,0,0,0,0,0
"264","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Parametriocnemus stylatus",2,0,0,0,8,0,0,0,0,0
"265","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Paraphaenocladius impensus impensus",0,0,0,0,10,0,0,0,0,0
"266","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Paratrichocladius nivalis",8,0,0,0,2,0,0,0,0,0
"267","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Paratrichocladius rufiventris",6,0,0,0,4,0,0,0,0,0
"268","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Paratrichocladius skirwithensis",7,0,0,0,3,0,0,0,0,0
"269","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Paratrichocladius veronicae",7,0,0,0,3,0,0,0,0,0
"270","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Paratrissocladius excerptus",0,0,0,0,10,0,0,0,0,0
"271","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Parorthocladius nudipennis",8,0,0,0,1,1,0,0,0,0
"272","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Psectrocladius obvius",0,0,0,5,5,0,0,0,0,0
"273","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Psectrocladius platypus",0,0,0,5,5,0,0,0,0,0
"274","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Psectrocladius psilopterus",0,0,0,5,5,0,0,0,0,0
"275","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Pseudorthocladius curtistylus",0,0,0,0,10,0,0,0,0,0
"276","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Pseudosmittia trilobata",0,0,0,0,10,0,0,0,0,0
"277","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Rheocricotopus atripes",5,0,0,0,4,1,0,0,0,0
"278","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Rheocricotopus chalybeatus",5,0,0,0,4,1,0,0,0,0
"279","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Rheocricotopus effusus",4,0,0,0,5,1,0,0,0,0
"280","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Rheocricotopus fuscipes",3,0,0,0,6,1,0,0,0,0
"281","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Stilocladius montanus",4,0,0,0,6,0,0,0,0,0
"282","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Symbiocladius rhithrogenae",0,0,0,0,0,0,0,0,10,0
"283","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Synorthocladius semivirens",4,0,0,0,4,2,0,0,0,0
"284","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Thienemanniella acuticornis",6,0,0,0,4,0,0,0,0,0
"285","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Thienemanniella clavicornis",6,0,0,0,4,0,0,0,0,0
"286","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Thienemanniella majuscula",6,0,0,0,4,0,0,0,0,0
"287","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Thienemanniella obscura",6,0,0,0,4,0,0,0,0,0
"288","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Thienemanniella partita",6,0,0,0,4,0,0,0,0,0
"289","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Thienemanniella vittata",6,0,0,0,4,0,0,0,0,0
"290","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Trissocladius brevipalpis",0,0,0,0,10,0,0,0,0,0
"291","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Tvetenia bavarica",8,0,0,0,2,0,0,0,0,0
"292","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Tvetenia calvescens",7,0,0,0,3,0,0,0,0,0
"293","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Tvetenia discoloripes",7,0,0,0,3,0,0,0,0,0
"294","Chironomidae","CHIRONOMIDAE","ORTHOCLADIINAE","Tvetenia verralli",7,0,0,0,3,0,0,0,0,0
"295","Chironomidae","CHIRONOMIDAE","PODONOMINAE-Tribus Boreochlini","Paraboreochlus minutissimus",3,0,0,0,7,0,0,0,0,0
"296","Chironomidae","CHIRONOMIDAE","PODONOMINAE-Tribus Boreochlini","Trichotanypus mariae",3,0,0,3,4,0,0,0,0,0
"297","Chironomidae","CHIRONOMIDAE","PODONOMINAE-Tribus Podonomini","Parochlus kiefferi",3,0,0,0,7,0,0,0,0,0
"298","Chironomidae","CHIRONOMIDAE","PRODIAMESINAE","Monodiamesa alpicola",0,0,0,0,3,0,0,7,0,0
"299","Chironomidae","CHIRONOMIDAE","PRODIAMESINAE","Monodiamesa bathyphila",0,0,0,0,3,0,0,7,0,0
"300","Chironomidae","CHIRONOMIDAE","PRODIAMESINAE","Monodiamesa nitida",0,0,0,0,3,0,0,7,0,0
"301","Chironomidae","CHIRONOMIDAE","PRODIAMESINAE","Odontomesa fulva",0,0,0,0,4,6,0,0,0,0
"302","Chironomidae","CHIRONOMIDAE","PRODIAMESINAE","Prodiamesa delphinensis",0,0,0,0,8,2,0,0,0,0
"303","Chironomidae","CHIRONOMIDAE","PRODIAMESINAE","Prodiamesa olivacea",0,0,0,0,7,3,0,0,0,0
"304","Chironomidae","CHIRONOMIDAE","PRODIAMESINAE","Prodiamesa rufovittata",0,0,0,0,9,1,0,0,0,0
"305","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Anatopyniini","Anatopynia plumipes",0,0,0,0,1,0,0,9,0,0
"306","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Coelotanypodini","Clinotanypus nervosus",0,0,0,0,1,0,0,9,0,0
"307","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Macropelopiini","Apsectrotanypus trifascipennis",0,0,0,0,1,0,0,9,0,0
"308","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Macropelopiini","Macropelopia adaucta",0,0,0,0,2,0,0,8,0,0
"309","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Macropelopiini","Macropelopia fehlmanni",0,0,0,0,2,0,0,8,0,0
"310","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Macropelopiini","Macropelopia nebulosa",0,0,0,0,2,0,0,8,0,0
"311","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Macropelopiini","Macropelopia notata",0,0,0,0,2,0,0,8,0,0
"312","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Macropelopiini","Psectrotanypus varius",0,0,0,0,1,0,0,9,0,0
"313","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Natarsiini","Natarsia nugax",0,0,0,0,0,0,0,10,0,0
"314","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Natarsiini","Natarsia punctata",0,0,0,0,0,0,0,10,0,0
"315","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Ablabesmyia longistyla",0,0,0,0,2,0,0,8,0,0
"316","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Ablabesmyia monilis",0,0,0,0,2,0,0,8,0,0
"317","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Ablabesmyia phatta",0,0,0,0,2,0,0,8,0,0
"318","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Arctopelopia barbitarsis",0,0,0,0,0,0,0,10,0,0
"319","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Arctopelopia griseipennis",0,0,0,0,0,0,0,10,0,0
"320","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Arctopelopia melanosoma",0,0,0,0,0,0,0,10,0,0
"321","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Conchapelopia melanops",0,0,0,0,0,0,0,10,0,0
"322","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Conchapelopia pallidula",0,0,0,0,0,0,0,10,0,0
"323","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Guttipelopia guttipennis",0,0,0,0,0,0,0,10,0,0
"324","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Krenopelopia binotata",0,0,0,0,0,0,0,10,0,0
"325","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Krenopelopia nigropunctata",0,0,0,0,0,0,0,10,0,0
"326","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Larsia atrocincta",0,0,0,0,0,0,0,10,0,0
"327","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Larsia curticalcar",0,0,0,0,0,0,0,10,0,0
"328","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Monopelopia tenuicalcar",0,0,0,0,0,0,0,10,0,0
"329","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Nilotanypus dubius",0,0,0,0,0,0,0,10,0,0
"330","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Paramerina cingulata",0,0,0,0,0,0,0,10,0,0
"331","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Paramerina divisa",0,0,0,0,0,0,0,10,0,0
"332","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Rheopelopia maculipennis",0,0,0,0,0,0,0,10,0,0
"333","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Rheopelopia ornata",0,0,0,0,0,0,0,10,0,0
"334","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Telmatopelopia nemorum",0,0,0,0,0,0,0,10,0,0
"335","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Thienemannimyia carnea",0,0,0,0,0,0,0,10,0,0
"336","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Thienemannimyia geijskesi",0,0,0,0,0,0,0,10,0,0
"337","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Thienemannimyia laeta",0,0,0,0,0,0,0,10,0,0
"338","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Thienemannimyia pseudocarnea",0,0,0,0,0,0,0,10,0,0
"339","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Trissopelopia longimana",0,0,0,0,0,0,0,10,0,0
"340","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Xenopelopia falcigera",0,0,0,0,0,0,0,10,0,0
"341","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Xenopelopia nigricans",0,0,0,0,0,0,0,10,0,0
"342","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Zavrelimyia barbatipes",0,0,0,0,0,0,0,10,0,0
"343","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Zavrelimyia hirtimana",0,0,0,0,0,0,0,10,0,0
"344","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Zavrelimyia melanura",0,0,0,0,0,0,0,10,0,0
"345","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Zavrelimyia nubila",0,0,0,0,0,0,0,10,0,0
"346","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Zavrelimyia punctatissima",0,0,0,0,0,0,0,10,0,0
"347","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Pentaneurini","Zavrelimyia signatipennis",0,0,0,0,0,0,0,10,0,0
"348","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Procladiini","Procladius choreus",0,0,0,0,4,0,0,6,0,0
"349","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Procladiini","Procladius crassinervis",0,0,0,0,4,0,0,6,0,0
"350","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Procladiini","Procladius culiciformis",0,0,0,0,4,0,0,6,0,0
"351","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Procladiini","Procladius lugens",0,0,0,0,4,0,0,6,0,0
"352","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Procladiini","Procladius pectinatus",0,0,0,0,4,0,0,6,0,0
"353","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Procladiini","Procladius rufovittatus",0,0,0,0,4,0,0,6,0,0
"354","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Procladiini","Procladius signatus",0,0,0,0,4,0,0,6,0,0
"355","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Tanypodini","Tanypus kraatzi",0,0,0,0,3,0,0,7,0,0
"356","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Tanypodini","Tanypus punctipennis",0,0,0,0,3,0,0,7,0,0
"357","Chironomidae","CHIRONOMIDAE","TANYPODINAE-Tribus Tanypodini","Tanypus vilipennis",0,0,0,0,3,0,0,7,0,0
"358","Coleoptera","CHRYSOMELIDAE","DONACIINAE","Donacia crassipes Ad.",0,0,0,10,0,0,0,0,0,0
"359","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous alismatis Ad.",0,0,0,10,0,0,0,0,0,0
"360","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous argillaceus Ad.",0,0,0,10,0,0,0,0,0,0
"361","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous argillaceus Lv.",0,0,0,10,0,0,0,0,0,0
"362","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous bagdatensis Ad.",0,0,0,10,0,0,0,0,0,0
"363","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous bagdatensis Lv.",0,0,0,10,0,0,0,0,0,0
"364","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous binodulus Ad.",0,0,0,10,0,0,0,0,0,0
"365","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous binodulus Lv.",0,0,0,10,0,0,0,0,0,0
"366","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous collignensis Ad.",0,0,0,10,0,0,0,0,0,0
"367","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous collignensis Lv.",0,0,0,10,0,0,0,0,0,0
"368","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous frit Ad.",0,0,0,10,0,0,0,0,0,0
"369","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous frit Lv.",0,0,0,10,0,0,0,0,0,0
"370","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous frivaldszkyi Ad.",0,0,0,10,0,0,0,0,0,0
"371","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous frivaldszkyi Lv.",0,0,0,10,0,0,0,0,0,0
"372","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous geniculatus Ad.",0,0,0,10,0,0,0,0,0,0
"373","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous geniculatus Lv.",0,0,0,10,0,0,0,0,0,0
"374","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous glabrirostris Ad.",0,0,0,10,0,0,0,0,0,0
"375","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous glabrirostris Lv.",0,0,0,10,0,0,0,0,0,0
"376","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous limosus Ad.",0,0,0,10,0,0,0,0,0,0
"377","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous limosus Lv.",0,0,0,10,0,0,0,0,0,0
"378","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous longitarsis Ad.",0,0,0,10,0,0,0,0,0,0
"379","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous longitarsis Lv.",0,0,0,10,0,0,0,0,0,0
"380","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous lutosus Ad.",0,0,0,10,0,0,0,0,0,0
"381","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous lutosus Lv.",0,0,0,10,0,0,0,0,0,0
"382","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous lutulentus Ad.",0,0,0,10,0,0,0,0,0,0
"383","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous lutulentus Lv.",0,0,0,10,0,0,0,0,0,0
"384","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous lutulosus Ad.",0,0,0,10,0,0,0,0,0,0
"385","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous lutulosus Lv.",0,0,0,10,0,0,0,0,0,0
"386","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous nodulosus Ad.",0,0,0,10,0,0,0,0,0,0
"387","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous nodulosus Lv.",0,0,0,10,0,0,0,0,0,0
"388","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous petro Ad.",0,0,0,10,0,0,0,0,0,0
"389","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous petro Lv.",0,0,0,10,0,0,0,0,0,0
"390","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous puncticollis Ad.",0,0,0,10,0,0,0,0,0,0
"391","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous puncticollis Lv.",0,0,0,10,0,0,0,0,0,0
"392","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous robustus Ad.",0,0,0,10,0,0,0,0,0,0
"393","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous robustus Lv.",0,0,0,10,0,0,0,0,0,0
"394","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous rotundicollis Ad.",0,0,0,10,0,0,0,0,0,0
"395","Coleoptera","CURCULIONIDAE","BAGOINAE","Bagous rotundicollis Lv.",0,0,0,10,0,0,0,0,0,0
